epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,1352.81,0.30175,0.35852,0.88529,0.96653,1,0.995,0.96476,0.24216,0.25648,0.84058,0.000486875,0.000486875,0.000486875
187,1361.63,0.32443,0.34011,0.91156,0.991,1,0.995,0.96822,0.26062,0.24693,0.85308,0.00048275,0.00048275,0.00048275
188,1367.56,0.32888,0.34432,0.9003,0.99227,1,0.995,0.97378,0.23937,0.23747,0.85098,0.000478625,0.000478625,0.000478625
189,1375.04,0.26511,0.32841,0.87855,0.9899,1,0.995,0.97991,0.26128,0.24799,0.83789,0.0004745,0.0004745,0.0004745
190,1381.78,0.29686,0.32589,0.89881,0.9914,1,0.995,0.9703,0.27729,0.26768,0.83374,0.000470375,0.000470375,0.000470375
191,1389.74,0.31471,0.37549,0.89059,0.99396,1,0.995,0.95827,0.28373,0.26269,0.83645,0.00046625,0.00046625,0.00046625
192,1396.95,0.28569,0.32641,0.88882,0.99435,1,0.995,0.98152,0.26866,0.2658,0.83526,0.000462125,0.000462125,0.000462125
193,1404.66,0.29589,0.31248,0.88854,0.99468,1,0.995,0.98601,0.22981,0.24141,0.8298,0.000458,0.000458,0.000458
194,1411.4,0.26066,0.32083,0.87528,0.99469,1,0.995,0.98812,0.23507,0.25478,0.83042,0.000453875,0.000453875,0.000453875
195,1419.38,0.29815,0.30535,0.88461,0.99462,1,0.995,0.99302,0.22126,0.23613,0.82465,0.00044975,0.00044975,0.00044975
196,1425.41,0.2938,0.33572,0.87346,0.99482,1,0.995,0.99325,0.21142,0.22732,0.81966,0.000445625,0.000445625,0.000445625
197,1433.81,0.2973,0.32305,0.88525,0.99387,1,0.995,0.99334,0.21413,0.22527,0.81756,0.0004415,0.0004415,0.0004415
198,1439.63,0.25348,0.29619,0.87366,0.99293,1,0.995,0.99307,0.20686,0.23294,0.81331,0.000437375,0.000437375,0.000437375
199,1447.68,0.27113,0.30855,0.8628,0.99192,1,0.995,0.98527,0.22609,0.24431,0.81636,0.00043325,0.00043325,0.00043325
200,1453.48,0.26352,0.29937,0.87454,0.99226,1,0.995,0.98285,0.22994,0.23688,0.82526,0.000429125,0.000429125,0.000429125
201,1461.4,0.28837,0.31959,0.86704,0.99337,1,0.995,0.98243,0.23906,0.23722,0.82888,0.000425,0.000425,0.000425
202,1468.46,0.24318,0.26413,0.86534,0.9937,1,0.995,0.97529,0.25661,0.27172,0.85788,0.000420875,0.000420875,0.000420875
203,1476.51,0.25665,0.31374,0.86961,0.99384,1,0.995,0.97785,0.26605,0.26119,0.85396,0.00041675,0.00041675,0.00041675
204,1483.69,0.25841,0.30088,0.86949,0.99381,1,0.995,0.97042,0.27316,0.2509,0.844,0.000412625,0.000412625,0.000412625
205,1491.57,0.27559,0.32033,0.86647,0.99473,1,0.995,0.97924,0.23039,0.22283,0.82687,0.0004085,0.0004085,0.0004085
206,1499.05,0.28963,0.33417,0.88814,0.9953,1,0.995,0.98812,0.2169,0.22434,0.82776,0.000404375,0.000404375,0.000404375
207,1505.48,0.24652,0.31022,0.86311,0.99679,1,0.995,0.98241,0.22621,0.21592,0.83125,0.00040025,0.00040025,0.00040025
208,1512.37,0.26764,0.30919,0.86622,0.99651,1,0.995,0.9835,0.21452,0.2218,0.8256,0.000396125,0.000396125,0.000396125
209,1518.86,0.27285,0.2973,0.87002,0.99379,1,0.995,0.98528,0.22949,0.22536,0.8282,0.000392,0.000392,0.000392
210,1526.19,0.27316,0.2967,0.89069,0.99373,1,0.995,0.97572,0.24563,0.24526,0.83275,0.000387875,0.000387875,0.000387875
211,1533.34,0.27639,0.29515,0.88192,0.99421,1,0.995,0.97865,0.24295,0.22459,0.8299,0.00038375,0.00038375,0.00038375
212,1540.45,0.2751,0.31152,0.87323,0.99304,1,0.995,0.9738,0.2627,0.22393,0.82649,0.000379625,0.000379625,0.000379625
213,1546.68,0.25814,0.30238,0.86488,0.99129,1,0.995,0.97895,0.24229,0.23249,0.82644,0.0003755,0.0003755,0.0003755
214,1554.13,0.25702,0.28937,0.87677,0.99321,1,0.995,0.98652,0.23479,0.21845,0.82795,0.000371375,0.000371375,0.000371375
215,1560.37,0.26211,0.27414,0.87703,0.99497,1,0.995,0.9862,0.24198,0.21446,0.8296,0.00036725,0.00036725,0.00036725
216,1568.65,0.23798,0.25926,0.85708,0.99532,1,0.995,0.99297,0.2105,0.21112,0.81824,0.000363125,0.000363125,0.000363125
217,1575.06,0.26077,0.28935,0.86361,0.99505,1,0.995,0.98007,0.22152,0.20587,0.81818,0.000359,0.000359,0.000359
218,1583.07,0.24402,0.27946,0.85932,0.99561,1,0.995,0.97901,0.23941,0.22178,0.82467,0.000354875,0.000354875,0.000354875
219,1589.14,0.22581,0.26017,0.8611,0.99493,1,0.995,0.97902,0.24879,0.21813,0.82643,0.00035075,0.00035075,0.00035075
220,1596.86,0.25298,0.28829,0.8796,0.99462,1,0.995,0.98521,0.22957,0.21,0.82113,0.000346625,0.000346625,0.000346625
221,1604.36,0.22522,0.24988,0.85993,0.99444,1,0.995,0.98448,0.219,0.21233,0.81649,0.0003425,0.0003425,0.0003425
222,1612.57,0.24527,0.3261,0.8668,0.99423,1,0.995,0.98012,0.20789,0.21488,0.81379,0.000338375,0.000338375,0.000338375
223,1618.36,0.25441,0.29398,0.8632,0.9945,1,0.995,0.97891,0.22023,0.20803,0.81968,0.00033425,0.00033425,0.00033425
224,1626.48,0.23092,0.26323,0.86569,0.99411,1,0.995,0.97927,0.22624,0.21219,0.81955,0.000330125,0.000330125,0.000330125
225,1633.64,0.2443,0.28193,0.8544,0.99414,1,0.995,0.98421,0.1985,0.19614,0.81438,0.000326,0.000326,0.000326
226,1641.24,0.24898,0.29472,0.86984,0.99404,1,0.995,0.98967,0.20973,0.21779,0.82022,0.000321875,0.000321875,0.000321875
227,1647.14,0.22177,0.25431,0.83944,0.99454,1,0.995,0.98956,0.19855,0.21305,0.8142,0.00031775,0.00031775,0.00031775
228,1654.06,0.25869,0.27096,0.8757,0.99418,1,0.995,0.98283,0.20908,0.20303,0.81465,0.000313625,0.000313625,0.000313625
229,1660.49,0.23098,0.28877,0.86957,0.99414,1,0.995,0.98589,0.20675,0.20192,0.82321,0.0003095,0.0003095,0.0003095
230,1668.73,0.24088,0.28471,0.86759,0.99375,1,0.995,0.98798,0.20463,0.20879,0.81587,0.000305375,0.000305375,0.000305375
231,1675.03,0.23331,0.28753,0.85149,0.99359,1,0.995,0.99104,0.20403,0.20679,0.81165,0.00030125,0.00030125,0.00030125
232,1682.01,0.24571,0.27656,0.84636,0.99427,1,0.995,0.995,0.19583,0.20794,0.81343,0.000297125,0.000297125,0.000297125
233,1688.88,0.22308,0.24819,0.85009,0.99489,1,0.995,0.995,0.20056,0.20397,0.81364,0.000293,0.000293,0.000293
234,1694.91,0.23835,0.25031,0.87135,0.99471,1,0.995,0.98843,0.19934,0.2252,0.81404,0.000288875,0.000288875,0.000288875
235,1704.19,0.26855,0.29938,0.8649,0.99459,1,0.995,0.98761,0.2024,0.21909,0.81394,0.00028475,0.00028475,0.00028475
236,1710.49,0.2426,0.28073,0.87335,0.99421,1,0.995,0.98649,0.20226,0.2096,0.81274,0.000280625,0.000280625,0.000280625
237,1717.83,0.22865,0.25148,0.86942,0.99416,1,0.995,0.98468,0.21665,0.20148,0.81827,0.0002765,0.0002765,0.0002765
238,1724.09,0.22061,0.2681,0.86604,0.99401,1,0.995,0.97845,0.22236,0.20961,0.82144,0.000272375,0.000272375,0.000272375
239,1731.64,0.26079,0.28846,0.86473,0.99426,1,0.995,0.97783,0.22203,0.21053,0.823,0.00026825,0.00026825,0.00026825
240,1739.11,0.24486,0.28101,0.85555,0.99525,1,0.995,0.98018,0.21864,0.21096,0.82286,0.000264125,0.000264125,0.000264125
241,1746.3,0.21598,0.23968,0.85382,0.99499,1,0.995,0.9779,0.2197,0.21145,0.82148,0.00026,0.00026,0.00026
242,1752.59,0.23677,0.26213,0.87732,0.99516,1,0.995,0.98288,0.21169,0.20566,0.81585,0.000255875,0.000255875,0.000255875
243,1760.11,0.22045,0.24664,0.85221,0.99486,1,0.995,0.98865,0.19468,0.20447,0.80854,0.00025175,0.00025175,0.00025175
244,1766.39,0.2391,0.26554,0.86756,0.99456,1,0.995,0.98947,0.17711,0.19688,0.80399,0.000247625,0.000247625,0.000247625
245,1774.99,0.21686,0.26504,0.86274,0.99426,1,0.995,0.99076,0.18363,0.20141,0.80653,0.0002435,0.0002435,0.0002435
246,1781.87,0.21418,0.25563,0.84805,0.99387,1,0.995,0.99019,0.1801,0.1892,0.80533,0.000239375,0.000239375,0.000239375
247,1790.93,0.22525,0.2588,0.85647,0.99395,1,0.995,0.98682,0.17572,0.19615,0.80614,0.00023525,0.00023525,0.00023525
248,1796.4,0.22031,0.26627,0.85886,0.99407,1,0.995,0.9905,0.17657,0.20372,0.80496,0.000231125,0.000231125,0.000231125
249,1805.24,0.23178,0.25172,0.86251,0.99485,1,0.995,0.99077,0.17513,0.19786,0.80239,0.000227,0.000227,0.000227
250,1811.27,0.21938,0.2688,0.85276,0.99597,1,0.995,0.98968,0.18909,0.19018,0.80264,0.000222875,0.000222875,0.000222875
251,1818.48,0.22031,0.25796,0.84614,0.99539,1,0.995,0.99198,0.17879,0.19098,0.80379,0.00021875,0.00021875,0.00021875
252,1824.8,0.22798,0.26657,0.85277,0.99455,1,0.995,0.98751,0.17409,0.19322,0.80162,0.000214625,0.000214625,0.000214625
253,1832.12,0.22516,0.27473,0.85526,0.99416,1,0.995,0.995,0.18319,0.19035,0.80445,0.0002105,0.0002105,0.0002105
254,1839.63,0.22001,0.26026,0.8638,0.9932,1,0.995,0.99026,0.17594,0.18865,0.8065,0.000206375,0.000206375,0.000206375
255,1846.88,0.22776,0.26881,0.85022,0.9926,1,0.995,0.995,0.17714,0.19489,0.80745,0.00020225,0.00020225,0.00020225
256,1853.67,0.20036,0.23222,0.86952,0.99301,1,0.995,0.995,0.16971,0.18531,0.80602,0.000198125,0.000198125,0.000198125
257,1860.91,0.21753,0.2572,0.84899,0.99351,1,0.995,0.994,0.1749,0.19424,0.79986,0.000194,0.000194,0.000194
258,1867.93,0.1904,0.22076,0.84477,0.99398,1,0.995,0.995,0.17745,0.19299,0.8001,0.000189875,0.000189875,0.000189875
259,1875.58,0.20082,0.2274,0.85865,0.99399,1,0.995,0.995,0.17967,0.18784,0.80194,0.00018575,0.00018575,0.00018575
260,1882.34,0.21225,0.25606,0.85091,0.99487,1,0.995,0.995,0.17826,0.18818,0.80126,0.000181625,0.000181625,0.000181625
261,1888.94,0.20756,0.24277,0.84686,0.99505,1,0.995,0.99009,0.17355,0.18751,0.80043,0.0001775,0.0001775,0.0001775
262,1896.34,0.19568,0.23433,0.84865,0.99479,1,0.995,0.995,0.17099,0.18904,0.79913,0.000173375,0.000173375,0.000173375
263,1902.08,0.20398,0.24553,0.84986,0.99451,1,0.995,0.995,0.16799,0.19792,0.79788,0.00016925,0.00016925,0.00016925
264,1910.5,0.19303,0.22126,0.84729,0.99432,1,0.995,0.995,0.16379,0.18731,0.79678,0.000165125,0.000165125,0.000165125
265,1916.51,0.21764,0.27785,0.84461,0.99422,1,0.995,0.995,0.16891,0.18182,0.79693,0.000161,0.000161,0.000161
266,1924.02,0.19937,0.23311,0.86144,0.99565,1,0.995,0.995,0.16376,0.18422,0.79779,0.000156875,0.000156875,0.000156875
267,1930.07,0.2025,0.26204,0.85508,0.99566,1,0.995,0.995,0.1594,0.18333,0.79854,0.00015275,0.00015275,0.00015275
268,1939.43,0.20006,0.24155,0.85425,0.99584,1,0.995,0.995,0.16686,0.18698,0.8034,0.000148625,0.000148625,0.000148625
269,1945.65,0.20423,0.24914,0.84665,0.9947,1,0.995,0.995,0.16887,0.1906,0.80497,0.0001445,0.0001445,0.0001445
270,1952.86,0.20201,0.23935,0.85964,0.99467,1,0.995,0.995,0.15993,0.18816,0.8023,0.000140375,0.000140375,0.000140375
271,1958.63,0.20855,0.25133,0.84678,0.99488,1,0.995,0.98994,0.15718,0.18751,0.80104,0.00013625,0.00013625,0.00013625
272,1966.48,0.1952,0.22395,0.85224,0.99505,1,0.995,0.98994,0.15853,0.18444,0.80223,0.000132125,0.000132125,0.000132125
273,1973.71,0.20051,0.23274,0.8636,0.99514,1,0.995,0.99069,0.15786,0.17254,0.8027,0.000128,0.000128,0.000128
274,1980.72,0.19833,0.23386,0.86491,0.99514,1,0.995,0.99069,0.1533,0.1697,0.80204,0.000123875,0.000123875,0.000123875
275,1986.96,0.18363,0.22309,0.85745,0.99527,1,0.995,0.995,0.15164,0.17385,0.80008,0.00011975,0.00011975,0.00011975
276,1994.25,0.20348,0.23472,0.85219,0.99531,1,0.995,0.995,0.1544,0.17758,0.79968,0.000115625,0.000115625,0.000115625
277,2000.36,0.2044,0.23955,0.86177,0.99513,1,0.995,0.995,0.1637,0.18447,0.80009,0.0001115,0.0001115,0.0001115
278,2009.24,0.20504,0.2304,0.85699,0.99484,1,0.995,0.995,0.15573,0.18867,0.8002,0.000107375,0.000107375,0.000107375
279,2015.8,0.18576,0.20949,0.84341,0.99492,1,0.995,0.99134,0.15319,0.1843,0.80083,0.00010325,0.00010325,0.00010325
280,2024.01,0.19135,0.22472,0.87884,0.99481,1,0.995,0.995,0.15256,0.17568,0.80014,9.9125e-05,9.9125e-05,9.9125e-05
281,2030.17,0.1814,0.22303,0.84533,0.99481,1,0.995,0.995,0.1506,0.17293,0.79732,9.5e-05,9.5e-05,9.5e-05
282,2037.96,0.20117,0.23806,0.85172,0.99491,1,0.995,0.995,0.14858,0.17581,0.79566,9.0875e-05,9.0875e-05,9.0875e-05
283,2045.51,0.19746,0.23092,0.86205,0.99505,1,0.995,0.995,0.14992,0.17748,0.79646,8.675e-05,8.675e-05,8.675e-05
284,2053.33,0.18278,0.22036,0.84542,0.99528,1,0.995,0.995,0.15312,0.17945,0.79795,8.2625e-05,8.2625e-05,8.2625e-05
285,2059.16,0.18233,0.21663,0.84026,0.99531,1,0.995,0.995,0.15635,0.17976,0.79862,7.85e-05,7.85e-05,7.85e-05
286,2066.41,0.19476,0.25528,0.84572,0.9954,1,0.995,0.995,0.15024,0.1721,0.79781,7.4375e-05,7.4375e-05,7.4375e-05
287,2073.44,0.1842,0.21861,0.82486,0.99532,1,0.995,0.9918,0.14215,0.16779,0.79584,7.025e-05,7.025e-05,7.025e-05
288,2082.48,0.18151,0.2176,0.85175,0.99524,1,0.995,0.995,0.14312,0.16679,0.79519,6.6125e-05,6.6125e-05,6.6125e-05
289,2090.29,0.18086,0.23025,0.84258,0.9952,1,0.995,0.995,0.14801,0.17041,0.79489,6.2e-05,6.2e-05,6.2e-05
290,2098.05,0.21743,0.25947,0.86785,0.99504,1,0.995,0.995,0.14421,0.16902,0.79455,5.7875e-05,5.7875e-05,5.7875e-05
291,2120.48,0.23584,0.27553,0.897,0.9949,1,0.995,0.995,0.14139,0.16919,0.79293,5.375e-05,5.375e-05,5.375e-05
292,2131.81,0.18006,0.206,0.8113,0.995,1,0.995,0.995,0.14015,0.17093,0.79359,4.9625e-05,4.9625e-05,4.9625e-05
293,2140.34,0.17461,0.20385,0.81736,0.99518,1,0.995,0.995,0.14803,0.17187,0.79429,4.55e-05,4.55e-05,4.55e-05
294,2147.41,0.15975,0.18919,0.81536,0.99513,1,0.995,0.995,0.15295,0.16958,0.79546,4.1375e-05,4.1375e-05,4.1375e-05
295,2154.41,0.16018,0.18204,0.82266,0.99514,1,0.995,0.995,0.15369,0.17593,0.79598,3.725e-05,3.725e-05,3.725e-05
296,2161.56,0.16357,0.18356,0.78888,0.9949,1,0.995,0.995,0.15201,0.17793,0.79574,3.3125e-05,3.3125e-05,3.3125e-05
297,2168.04,0.1562,0.18524,0.80399,0.99468,1,0.995,0.995,0.14881,0.17069,0.7933,2.9e-05,2.9e-05,2.9e-05
298,2175.1,0.17979,0.19454,0.82008,0.99457,1,0.995,0.99376,0.14762,0.17154,0.79318,2.4875e-05,2.4875e-05,2.4875e-05
299,2181.57,0.15485,0.18963,0.79797,0.99458,1,0.995,0.995,0.14976,0.17058,0.7938,2.075e-05,2.075e-05,2.075e-05
300,2189.86,0.15716,0.17285,0.82122,0.99459,1,0.995,0.995,0.15133,0.17478,0.79429,1.6625e-05,1.6625e-05,1.6625e-05
