epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
162,3357.03,0.53799,0.4067,0.90324,0.99171,1,0.995,0.92632,0.42944,0.32064,0.89653,0.000426048,0.000426048,0.000426048
163,3378.14,0.53358,0.41687,0.90184,0.9901,1,0.995,0.92915,0.41088,0.31852,0.87272,0.000423049,0.000423049,0.000423049
164,3399.66,0.53051,0.41005,0.89565,0.98616,1,0.995,0.92825,0.40417,0.33767,0.88202,0.000420049,0.000420049,0.000420049
165,3419.59,0.55749,0.41176,0.90547,0.98859,1,0.995,0.9288,0.42144,0.30939,0.88789,0.000417049,0.000417049,0.000417049
166,3440.79,0.53546,0.41545,0.91183,0.99193,1,0.995,0.93016,0.40114,0.31761,0.87481,0.000414049,0.000414049,0.000414049
167,3460.97,0.52209,0.37997,0.89194,0.99351,1,0.995,0.92706,0.40287,0.31507,0.87366,0.00041105,0.00041105,0.00041105
168,3481.65,0.54429,0.41633,0.90811,0.99103,1,0.995,0.92202,0.44728,0.31981,0.8891,0.00040805,0.00040805,0.00040805
169,3501.04,0.51429,0.39804,0.88575,0.99414,1,0.995,0.93463,0.41928,0.31582,0.87573,0.00040505,0.00040505,0.00040505
170,3522.33,0.5231,0.38269,0.89059,0.99094,1,0.995,0.92876,0.43453,0.32326,0.89961,0.000402051,0.000402051,0.000402051
171,3541.8,0.55219,0.41664,0.90229,0.99174,0.99553,0.995,0.91038,0.47266,0.34175,0.92085,0.000399051,0.000399051,0.000399051
172,3563.5,0.5125,0.39275,0.8862,0.98772,1,0.995,0.93321,0.39871,0.31683,0.88194,0.000396051,0.000396051,0.000396051
173,3584.18,0.51842,0.3911,0.89166,0.9923,1,0.995,0.93422,0.38907,0.30264,0.87677,0.000393052,0.000393052,0.000393052
174,3619.01,0.52615,0.40172,0.89064,0.97714,1,0.995,0.91587,0.44189,0.32686,0.89042,0.000390052,0.000390052,0.000390052
175,3653.63,0.52811,0.40194,0.89216,0.99506,1,0.995,0.90991,0.47079,0.31913,0.92328,0.000387052,0.000387052,0.000387052
176,3674.71,0.53998,0.40805,0.89975,0.99271,1,0.995,0.93149,0.43058,0.32253,0.88485,0.000384052,0.000384052,0.000384052
177,3695.02,0.52114,0.40126,0.90106,0.99337,0.99819,0.995,0.9298,0.41721,0.29262,0.89313,0.000381053,0.000381053,0.000381053
178,3714.77,0.48032,0.36382,0.86933,0.98597,1,0.995,0.92813,0.40464,0.31305,0.87736,0.000378053,0.000378053,0.000378053
179,3736,0.49725,0.38412,0.88846,0.99369,1,0.995,0.93459,0.38627,0.30279,0.87257,0.000375053,0.000375053,0.000375053
180,3756.22,0.5041,0.37148,0.88422,0.99386,1,0.995,0.92629,0.42737,0.31422,0.90104,0.000372054,0.000372054,0.000372054
181,3777.06,0.50304,0.37939,0.89141,0.99134,1,0.995,0.93147,0.40307,0.30292,0.8861,0.000369054,0.000369054,0.000369054
182,3796.8,0.50905,0.38773,0.88694,0.99444,1,0.995,0.91686,0.44099,0.30663,0.8904,0.000366054,0.000366054,0.000366054
